"Program";"Date";"Status";"RPO"
"WMSMODELEVENTWMSA300.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSMODELEVENTWMSA324.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSMODELEVENTWMSA535.PRW";"22/12/2020 15:57:56";"Prod";"Default"
"WMSNEWCONV.PRW";"27/01/2021 12:19:18";"Prod";"Default"
"WMSNEWSB5.PRW";"07/03/2018 15:30:24";"Prod";"Default"
"WMSR100.PRW";"26/07/2019 11:17:56";"Prod";"Default"
"WMSR110.PRW";"09/02/2021 16:37:51";"Prod";"Default"
"WMSR111.PRW";"14/09/2020 16:45:02";"Prod";"Default"
"WMSR120.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR121.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR125.PRW";"24/07/2020 11:31:19";"Prod";"Default"
"WMSR130.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR220.PRW";"03/04/2020 15:28:45";"Prod";"Default"
"WMSR230.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR280.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR290.PRW";"22/09/2017 17:23:15";"Prod";"Default"
"WMSR300.PRW";"17/03/2022 13:56:55";"Prod";"Default"
"WMSR310.PRW";"24/01/2018 08:58:13";"Prod";"Default"
"WMSR311.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSR320.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR325.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR330.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR331.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR340.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR341.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR350.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR360.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR361.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR370.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSR371.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSR380.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSR381.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSR390.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR391.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR400.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR401.PRW";"28/08/2017 09:18:53";"Prod";"Default"
"WMSR410.PRW";"22/08/2017 14:41:49";"Prod";"Default"
"WMSR410A.PRW";"05/06/2018 17:54:46";"Prod";"Default"
"WMSR420.PRW";"25/07/2019 09:11:54";"Prod";"Default"
"WMSR430.PRW";"06/05/2022 12:12:07";"Prod";"Default"
"WMSR430A.PRW";"07/03/2022 16:51:04";"Prod";"Default"
"WMSR450.PRW";"30/08/2017 18:19:04";"Prod";"Default"
"WMSR451.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSR455.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSR456.PRW";"14/04/2022 17:13:00";"Prod";"Default"
"WMSR457.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSR458.PRW";"27/04/2022 15:16:33";"Prod";"Default"
"WMSSGEN.PRW";"21/07/2021 09:06:15";"Prod";"Default"
"WMST001.NGCO";"26/06/2021 10:35:02";"Prod";"Default"
"WMSUSACALC.PRW";"31/01/2018 10:08:20";"Prod";"Default"
"WMSV001.PRW";"23/08/2022 15:14:37";"Prod";"Default"
"WMSV030.PRW";"10/02/2022 18:08:59";"Prod";"Default"
"WMSV040.PRW";"22/08/2019 08:27:15";"Prod";"Default"
"WMSV070.PRW";"22/11/2019 16:53:48";"Prod";"Default"
"WMSV073.PRW";"02/02/2022 18:13:19";"Prod";"Default"
"WMSV074.PRW";"22/11/2021 10:08:06";"Prod";"Default"
"WMSV075.PRW";"04/12/2020 15:56:29";"Prod";"Default"
"WMSV076.PRW";"24/05/2021 20:49:15";"Prod";"Default"
"WMSV080.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSV081.PRW";"03/09/2019 14:27:33";"Prod";"Default"
"WMSV082.PRW";"04/06/2019 16:25:56";"Prod";"Default"
"WMSV083.PRW";"13/06/2022 10:35:13";"Prod";"Default"
"WMSV084.PRW";"17/08/2021 18:34:07";"Prod";"Default"
"WMSV085.PRW";"10/02/2022 18:08:59";"Prod";"Default"
"WMSV086.PRW";"04/06/2019 16:25:56";"Prod";"Default"
"WMSV090.PRW";"25/07/2022 14:39:40";"Prod";"Default"
"WMSV091.PRW";"04/06/2019 16:25:56";"Prod";"Default"
"WMSV095.PRW";"23/08/2022 15:14:37";"Prod";"Default"
"WMSV100.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSV101.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSV102.PRW";"10/08/2022 09:46:49";"Prod";"Default"
"WMSV103.PRW";"08/06/2021 15:36:43";"Prod";"Default"
"WMSV104.PRW";"15/09/2022 23:12:06";"Prod";"Default"
"WMSV105.PRW";"04/12/2019 15:12:07";"Prod";"Default"
"WMSX000.PRW";"22/12/2020 11:07:11";"Prod";"Default"
"WMSXEXP.PRW";"27/07/2022 18:11:37";"Prod";"Default"
"WMSXFUNA.PRW";"05/08/2022 15:44:47";"Prod";"Default"
"WMSXFUNB.PRW";"17/03/2022 13:56:55";"Prod";"Default"
"WMSXFUNC.PRW";"14/07/2022 14:21:28";"Prod";"Default"
"WMSXFUND.PRW";"12/01/2022 09:18:29";"Prod";"Default"
"WMSXFUNE.PRW";"07/04/2022 17:36:04";"Prod";"Default"
"WMSXFUNF.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSXFUNG.PRW";"05/07/2022 15:53:24";"Prod";"Default"
"WMSXFUNH.PRW";"09/06/2022 11:34:52";"Prod";"Default"
"WMSXFUNI.PRW";"20/05/2020 16:35:15";"Prod";"Default"
"WMSXFUNJ.PRW";"03/02/2022 16:51:37";"Prod";"Default"
"WMSXFUNK.PRW";"17/11/2021 18:18:18";"Prod";"Default"
"WMSXFUNL.PRW";"19/04/2022 11:51:19";"Prod";"Default"
"WMSXFUNM.PRW";"26/11/2020 19:36:34";"Prod";"Default"
"WMSXFUNZ.PRW";"24/03/2022 18:16:41";"Prod";"Default"
"WMSXJOB.PRW";"17/03/2022 13:56:55";"Prod";"Default"
"WMSXMSG.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSXREAB.PRW";"16/11/2020 10:17:47";"Prod";"Default"
"WNDBROWS.PRW";"09/02/2021 14:34:49";"Prod";"Default"
"WORD.GIF";"26/06/2021 10:35:04";"Prod";"Default"
"WORD.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WORD_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WORD_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WORKFLOW.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WORKFLOWENGINE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WRITE.PRW";"17/07/2023 09:38:34";"Prod";"Default"
"WRITESX2.PRG";"17/07/2023 09:38:15";"Prod";"Default"
"WS2746~1.ERX_TRE";"26/06/2021 10:35:04";"Prod";"Default"
"WSADM010.PRX";"19/10/2022 15:41:47";"Prod";"Default"
"WSADM020.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSADM030.PRX";"10/08/2021 11:19:29";"Prod";"Default"
"WSADM040.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSADM050.PRW";"26/05/2021 12:01:48";"Prod";"Default"
"WSADMSTRUCT.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSANONIMIZA.PRW";"03/04/2020 16:46:30";"Prod";"Default"
"WSAPD010.PRW";"15/10/2021 16:27:25";"Prod";"Default"
"WSAPD011.PRW";"14/05/2021 11:00:06";"Prod";"Default"
"WSAPD012.PRW";"24/05/2021 12:05:16";"Prod";"Default"
"WSAPD013.PRW";"22/10/2020 12:00:17";"Prod";"Default"
"WSAPD014.PRW";"15/06/2022 14:19:09";"Prod";"Default"
"WSAPD015.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSAPD016.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSAPD017.PRW";"31/10/2019 16:48:02";"Prod";"Default"
"WSAPD018.PRW";"22/03/2019 16:13:05";"Prod";"Default"
"WSAPSINT.PRX";"11/03/2021 13:39:58";"Prod";"Default"
"WSARGFACTURAEXPORTACION.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSATF001.PRW";"09/10/2020 11:36:00";"Prod";"Default"
"WSAVBEATEM.PRW";"09/04/2021 11:51:24";"Prod";"Default"
"WSBSC001.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCARDS.PRW";"07/06/2022 16:10:25";"Prod";"Default"
"WSCFG016.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCFG034.PRX";"30/09/2021 18:49:30";"Prod";"Default"
"WSCFGTABLE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCFWLSAUDIT.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCFWLSAUDIT.PRX";"17/07/2023 09:38:14";"Prod";"Default"
"WSCHARTS.PRW";"18/04/2022 19:41:57";"Prod";"Default"
"WSCLIENTFWWSLOOKUP.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENTFWWSLOOKUP.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_BSC001.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_CARDINDEXSERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_CARDINDEXSERVICE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMCOLLEAGUESERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMCOLLEAGUESERVICE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMDATASERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMDATASERVICE.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMDATASETSERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMDATASETSERVICE.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMGROUPSERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMGROUPSERVICE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMROLESERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMROLESERVICE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_ECMTOKENSERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_ECMTOKENSERVICE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_FSINSTALLBASEPENDINGS.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_FWWSECM.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_FWWSECM.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_MSECOSYSTEM.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTDELIVERYAUTHORIZATIONPARTNERSHIPCONTRACT.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTFORESEENORDERSPRODUCTION.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTINTEGRATIONAPS.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTMACHINELOAD.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTPROJECT.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTPURCHASESREQUEST.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_MTSIMULATIONSUPPLIERINVOICE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PARTNERECOSYSTEM.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWFI040.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWFI050.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWFI850.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWMT105.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWMT120.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_PMSWMT410.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_RHTRAININGTEST.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_SEARCHMENU.PRW";"28/11/2018 16:33:58";"Prod";"Default"
"WSCLIENT_SERASA.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_TMSPAMCARDNEW.PRW";"17/04/2018 09:03:58";"Prod";"Default"
"WSCLIENT_TWSSERVICE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_TWSSERVICE.PRW";"17/07/2023 09:38:33";"Prod";"Default"
"WSCLIENT_TWSSERVICE_DATASUL.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_TWSSERVICE_DATASUL.PRW";"17/07/2023 09:38:33";"Prod";"Default"
"WSCLIENT_WEBDESKINTEGRATION.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WORKFLOWENGINE.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WSCLIENT_WORKFLOWENGINE.PRX";"17/07/2023 09:38:15";"Prod";"Default"
"WSCLIENT_WSAVALIACAOREACAOWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSAVALIACAOWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCATEGORIA.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCERTIFICADOWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCFGDICTONARY.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCFGSTANDARDTABLES.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCFGTABLE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCFGVALIDATION.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCLIENTE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCONTEUDOWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCRMCUSTOMERCONTACT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCRMPROSPECT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCRMSELLERCUSTOMERCONTACT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSCRMSUSPECT.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBACCOUNTINGENTRY.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBACCOUNTINGITEM.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBBALANCEFUNCTIONS.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBCOSTCENTER.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBGENERALLEADER.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSCTBVALUECATEGORY.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSESTOQUE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFABRICANTE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFILTRO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFILTROPRODUTO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFINANCECUSTOMERBILL.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFINANCECUSTOMERREGFORM.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFINANCEREGFORM.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFINANCESELLERBILL.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFINANCESELLERCUSTOMERREGFORM.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFINANCESUPPLIERBILL.PRX";"23/09/2021 16:41:56";"Prod";"Default"
"WSCLIENT_WSFINANCESUPPLIERREGFORM.PRX";"23/09/2021 16:41:56";"Prod";"Default"
"WSCLIENT_WSFSCALENDAR.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSCUSTOMERSERVICECALL.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSFAILURE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSINSTALLBASE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSREPAIRCENTER.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSSERVICE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSSERVICEBUDGET.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSSERVICECALL.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFSSERVICEORDER.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFTCUSTOMERSALESSUMMARY.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFTCUSTOMERTASK.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFTSELLERANNOTATIONS.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFTSELLERCALENDAR.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFTSELLEREVENT.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSFTSELLERSALESSUMMARY.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSFTSELLERTASK.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSGPRGROUP.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSGPRQUESTION.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSGPRQUESTIONARY.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSGPRRESEARCH.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSGPRSUBGROUP.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMATRICULAWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMENU.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSCLIENT_WSMTBANK.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTCARRIER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCURRENCY.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERBUDGET.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERINVOICE.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERPRODUCT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERPRODUCTIONORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERSALESORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTCUSTOMERSELLER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTEXECUTEQUERY.PRX";"20/07/2020 06:32:25";"Prod";"Default"
"WSCLIENT_WSMTGROUPOFPRODUCT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTINTERNALMOVIMENT.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTPAYMENTPLAN.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTPRODUCT.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTPRODUCTIONORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTPROJECTANNOTATIONRESOURCES.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTPROJECTCONFIRMATION.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTPURCHASER.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTQUALITYCONTROL.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTSALESFORECAST.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSELLER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSELLERBUDGET.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSELLERCUSTOMER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSELLEROPPORTUNITY.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSELLERSALESORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSIMULATIONBUDGET.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSIMULATIONQUOTE.PRX";"23/09/2021 16:41:56";"Prod";"Default"
"WSCLIENT_WSMTSIMULATIONSALESORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSUPPLIER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSUPPLIERINVOICE.PRX";"23/09/2021 16:41:56";"Prod";"Default"
"WSCLIENT_WSMTSUPPLIERPURCHASEORDER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTSUPPLIERQUOTE.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSMTSYSTEMCUSTOMER.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSMTTAXES.PRX";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSORGSTRUCTURE.PRX";"16/09/2022 16:37:14";"Prod";"Default"
"WSCLIENT_WSPEDIDO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSPLCADWEB.PRX";"07/07/2022 11:36:56";"Prod";"Default"
"WSCLIENT_WSPLRECGLO.PRX";"13/06/2019 16:57:35";"Prod";"Default"
"WSCLIENT_WSPLSCMPFP.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSPLSGUIAS.PRX";"11/04/2022 16:31:33";"Prod";"Default"
"WSCLIENT_WSPLSMCTMD.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSPLSPROT.PRX";"19/02/2021 10:16:10";"Prod";"Default"
"WSCLIENT_WSPLSRELT.PRX";"10/12/2020 11:33:42";"Prod";"Default"
"WSCLIENT_WSPLSSTRB.PRX";"05/02/2018 10:48:07";"Prod";"Default"
"WSCLIENT_WSPLSXF3.PRX";"24/11/2017 07:42:50";"Prod";"Default"
"WSCLIENT_WSPLSXFUN.PRX";"08/09/2022 16:15:11";"Prod";"Default"
"WSCLIENT_WSPLSXINC.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSCLIENT_WSPLSXMOV.PRX";"11/04/2022 16:31:33";"Prod";"Default"
"WSCLIENT_WSPMSANNOTATIONS.PRW";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSPMSCONFIRMATIONS.PRW";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSPMSINFOUSER.PRW";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSPMSPROJECTS.PRW";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSPMSREPORT.PRW";"14/12/2020 14:08:31";"Prod";"Default"
"WSCLIENT_WSPRODUTO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSPRODUTOCATEGORIA.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSQDODOCUMENTS.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSQUESTAOWSSERVICE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHABILITIES.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHABSENCES.PRX";"11/08/2016 16:14:50";"Prod";"Default"
"WSCLIENT_WSRHACADEMICGRANTT.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WSCLIENT_WSRHANNUALRECEIPTS.PRW";"28/07/2020 17:14:47";"Prod";"Default"
"WSCLIENT_WSRHANOTATIONS.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHAPDCONSOLIDATED.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHARTIFACT.PRW";"28/11/2016 15:55:55";"Prod";"Default"
"WSCLIENT_WSRHATTENDCONTROL.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WSCLIENT_WSRHCOMPETENCE.PRW";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHDAYSOFF.PRW";"10/12/2018 13:33:28";"Prod";"Default"
"WSCLIENT_WSRHDEPENDENTS.PRX";"29/12/2018 09:08:05";"Prod";"Default"
"WSCLIENT_WSRHEMPLOYEDCURRICULUM.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHEMPLOYEEREGISTRATION.PRW";"10/08/2022 10:01:15";"Prod";"Default"
"WSCLIENT_WSRHEMPLOYEETRANSF.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHEVALUATE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHEVALUATIONFACTORS.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHEXTRACT.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHHOURSBANK.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WSCLIENT_WSRHIDENTIFY.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHKNOWLEDGE.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHMONITORING.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHPAYMENTRECEIPTS.PRX";"14/06/2021 15:17:08";"Prod";"Default"
"WSCLIENT_WSRHPERFORMANCEEVALUATE.PRX";"06/10/2020 11:23:29";"Prod";"Default"
"WSCLIENT_WSRHPERSONALDESENVPLAN.PRX";"06/10/2020 11:23:29";"Prod";"Default"
